Title,Price,Property Name,Figure Count,Price per Sqft,Carpet Area Label,Carpet Area Value,Status Label,Status Value,Floor Label,Floor Value,Transaction Label,Transaction Value,Furnishing Label,Furnishing Value,Overlooking Label,Overlooking Value,Ownership Label,Ownership Value,Parking Label,Parking Value,Bathroom Label,Bathroom Value,Balcony Label,Balcony Value
2 BHK Builder Floor for Sale in Electronic City Bangalore,₹49.1 Lac,Sri Sai Nandana Royal,5+,₹3927 per sqft,Super Area,1250 sqft,Under Construction,Poss. by Dec '24,,,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,,,Bathroom,2,,
2 BHK Builder Floor for Sale in Electronic City Bangalore,₹48 Lac,Sri Sai Nandana Royal,5+,₹3918 per sqft,Super Area,1225 sqft,Under Construction,Poss. by Dec '24,,,Transaction,New Property,Furnishing,Unfurnished,overlooking,Main Road,,,,,Bathroom,2,,
2 BHK Builder Floor for Sale in Electronic City Bangalore,₹46.6 Lac,Sri Sai Nandana Royal,5+,₹3935 per sqft,Super Area,1185 sqft,Under Construction,Poss. by Dec '24,,,Transaction,New Property,Furnishing,Unfurnished,,,,,,,Bathroom,2,,
3 BHK Builder Floor for Sale in Electronic City Bangalore,₹65.3 Lac,Sri Sai Nandana Royal,5+,₹3889 per sqft,Super Area,1680 sqft,Under Construction,Poss. by Dec '24,,,Transaction,New Property,Furnishing,Unfurnished,,,,,,,Bathroom,2,,
3 BHK Builder Floor for Sale in Electronic City Bangalore,₹57.2 Lac,Sri Sai Nandana Royal,5+,₹3905 per sqft,Super Area,1465 sqft,Under Construction,Poss. by Dec '24,,,Transaction,New Property,Furnishing,Unfurnished,,,,,,,Bathroom,2,,
3 BHK Builder Floor for Sale in Electronic City Bangalore,₹57.6 Lac,Sri Sai Nandana Royal,5+,₹3905 per sqft,Super Area,1475 sqft,Under Construction,Poss. by Dec '24,,,Transaction,New Property,Furnishing,Unfurnished,,,,,,,Bathroom,2,,
3 BHK Builder Floor for Sale in Electronic City Bangalore,₹55.9 Lac,Sri Sai Nandana Royal,5+,₹3908 per sqft,Super Area,1430 sqft,Under Construction,Poss. by Dec '24,,,Transaction,New Property,Furnishing,Unfurnished,,,,,,,Bathroom,2,,
3 BHK Builder Floor for Sale in Electronic City Bangalore,₹55.1 Lac,Sri Sai Nandana Royal,5+,₹3910 per sqft,Super Area,1410 sqft,Under Construction,Poss. by Dec '24,,,Transaction,New Property,Furnishing,Unfurnished,,,,,,,Bathroom,2,,
3 BHK Builder Floor for Sale in Electronic City Bangalore,₹62.7 Lac,Sri Sai Nandana Royal,5+,₹3894 per sqft,Super Area,1610 sqft,Under Construction,Poss. by Dec '24,,,Transaction,New Property,Furnishing,Unfurnished,,,,,,,Bathroom,2,,
3 BHK Builder Floor for Sale in Electronic City Bangalore,₹54.8 Lac,Sri Sai Nandana Royal,5+,₹3911 per sqft,Super Area,1400 sqft,Under Construction,Poss. by Dec '24,,,Transaction,New Property,Furnishing,Unfurnished,,,,,,,Bathroom,2,,
3 BHK Builder Floor for Sale in Electronic City Bangalore,₹62.7 Lac,Sri Sai Nandana Royal,4+,₹3918 per sqft,Super Area,1600 sqft,Under Construction,Poss. by Dec '24,,,Transaction,New Property,Furnishing,Unfurnished,,,,,,,Bathroom,2,,
"3 BHK Apartment for Sale in Electronics City Phase 1, Electronic City",₹60 Lac,My Fortune Apartment,18+,₹4724 per sqft,Carpet Area,1001 sqft,Status,Ready to Move,Floor,1 out of 5,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,,
5 BHK Villa for Sale in Electronic City Bangalore,₹5 Cr,,N/A,₹10000 per sqft,Super Area,5000 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,5,,
2 BHK Builder Floor for Sale in Electronic City Bangalore,₹48.1 Lac,Sri Sai Nandana Royal,5+,₹3930 per sqft,Super Area,1225 sqft,Under Construction,Poss. by Dec '24,,,Transaction,New Property,Furnishing,Unfurnished,,,Ownership,Freehold,,,Bathroom,2,,
2 BHK Builder Floor for Sale in Electronic City Bangalore,₹45 Lac,Sri Sai Nandana Royal,4+,₹3913 per sqft,Super Area,1150 sqft,Under Construction,Poss. by Dec '24,,,Transaction,New Property,Furnishing,Unfurnished,,,,,,,Bathroom,2,,
2 BHK Builder Floor for Sale in Electronic City Bangalore,₹41.7 Lac,Sri Sai Nandana Royal,4+,₹3826 per sqft,Super Area,1090 sqft,Under Construction,Poss. by Dec '24,,,Transaction,New Property,Furnishing,Unfurnished,,,,,,,Bathroom,2,,
2 BHK Builder Floor for Sale in Electronic City Bangalore,₹48.1 Lac,Sri Sai Nandana Royal,4+,₹3995 per sqft,Super Area,1205 sqft,Under Construction,Poss. by Dec '24,Floor,1 out of 4,Transaction,New Property,Furnishing,Unfurnished,overlooking,Main Road,Ownership,Freehold,,,Bathroom,2,,
"2 BHK Apartment for Sale in Gollahalli-Electronic City, Electronic City",Call for Price,JMR Lotus,2+,N/A,Carpet Area,950 sqft,Status,Ready to Move,Floor,3 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,2
"2 BHK Apartment for Sale in Doddathoguru, Electronic City",₹42 Lac,,6+,₹4800 per sqft,Carpet Area,750 sqft,Status,Ready to Move,Floor,1 out of 5,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,,,Bathroom,2,Balcony,1
