Title,Price,Property Name,Figure Count,Price per Sqft,Carpet Area Label,Carpet Area Value,Status Label,Status Value,Floor Label,Floor Value,Transaction Label,Transaction Value,Furnishing Label,Furnishing Value,Overlooking Label,Overlooking Value,Ownership Label,Ownership Value,Parking Label,Parking Value,Bathroom Label,Bathroom Value,Balcony Label,Balcony Value
3 BHK Apartment for Sale in Sarjapur Road Bangalore,₹2.30 Cr,Meridian Park at The Prestige City,1,₹12332 per sqft,Super Area,1865 sqft,Under Construction,Poss. by Mar '26,Floor,18 out of 30,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Pool, Garden/Park",,,,,Bathroom,3,,
Plot/Land for Sale in Sarjapur Road Bangalore,₹1.56 Cr,Prestige Great Acres,3+,₹13000 per sqft,Plot Area,1200 sqft,,,floors allowed for construction,2,Transaction,New Property,,,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,,,,
3 BHK Villa for Sale in Sarjapur Road Bangalore,₹1.80 Cr,Himagiri Urban Woods,1,₹8182 per sqft,Carpet Area,1500 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,,,Bathroom,4,Balcony,2
Plot/Land for Sale in Sarjapur Road Bangalore,₹1.34 Cr,Oceanus Gardens,3+,₹778 per sqft,Plot Area,17240 sqft,,,floors allowed for construction,3,Transaction,Resale,,,overlooking,Main Road,Ownership,Freehold,,,,,,
Plot/Land for Sale in Sarjapur Road Bangalore,₹1.55 Cr,Morefields By Manyata,7+,₹7007 per sqft,Plot Area,2212 sqft,,,floors allowed for construction,4,Transaction,Resale,,,overlooking,Garden/Park,Ownership,Freehold,,,,,,
"5 BHK Villa for Sale in Sarjapur, Sarjapur Road",₹2.40 Cr,,11+,₹7111 per sqft,Carpet Area,2530 sqft,Under Construction,Poss. by May '25,,,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,,,Bathroom,4,Balcony,3
"5 BHK Villa for Sale in Sarjapur, Sarjapur Road",₹2.08 Cr,,13+,₹6710 per sqft,Carpet Area,2426 sqft,Under Construction,Poss. by May '25,,,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,4,Balcony,3
"3 BHK Apartment for Sale in Sarjapur, Sarjapur Road",₹1.90 Cr,Avalon Park At The Prestige City,3+,₹11882 per sqft,Super Area,1599 sqft,,,Floor,3 out of 29,Transaction,Resale,,,overlooking,"Pool, Garden/Park",Ownership,Freehold,Car Parking,1 Covered,,,,
"3 BHK Villa for Sale in Sarjapur, Sarjapur Road",₹1 Cr,,N/A,₹4000 per sqft,Carpet Area,1255 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,3,Balcony,1
"3 BHK Apartment for Sale in Haralur, Sarjapur Road",₹1.18 Cr,,1,₹9704 per sqft,Carpet Area,1200 sqft,Status,Ready to Move,Floor,Ground out of 19,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,,,Bathroom,3,Balcony,3
"3 BHK Apartment for Sale in Doddakannelli, Sarjapur Road",₹2.85 Cr,Sobha Royal Pavilion,15+,₹15737 per sqft,Carpet Area,1700 sqft,,,Floor,11 out of 18,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,4,Balcony,1
2 BHK Apartment for Sale in Sarjapur Road Bangalore,₹75 Lac,Bhavya Dazzle,4+,₹7082 per sqft,Carpet Area,780 sqft,Under Construction,Poss. by Oct '24,Floor,8 out of 8,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,2
1 BHK Apartment for Sale in Sarjapur Road Bangalore,₹56.5 Lac,Godrej 24,7+,₹7836 per sqft,Super Area,721 sqft,Status,Ready to Move,Floor,21 out of 22,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,,,Bathroom,1,Balcony,1
"3 BHK Apartment for Sale in Koramangala, Sarjapur Road",₹1.40 Cr,Wild Grass,9+,₹8861 per sqft,Carpet Area,1264 sqft,Status,Ready to Move,Floor,1 out of 6,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Pool, Garden/Park, Main Road",Ownership,Freehold,,,Bathroom,3,Balcony,3
2 BHK Apartment for Sale in Sarjapur Road Bangalore,₹1.60 Cr,Sattva Signet,1,₹14097 per sqft,Carpet Area,1135 sqft,Status,Ready to Move,Floor,16 out of 17,Transaction,New Property,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,2,Balcony,2
2 BHK Apartment for Sale in Sarjapur Road Bangalore,₹1.29 Cr,Mana Capitol,11+,₹11316 per sqft,Super Area,1140 sqft,Under Construction,Poss. by Aug '24,Floor,12 out of 18,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
"3 BHK Apartment for Sale in ST Bed Layout, Sarjapur Road",₹4.20 Cr,,14+,₹14483 per sqft,Carpet Area,2030 sqft,Status,Ready to Move,Floor,2 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,4,Balcony,2
"Plot/Land for Sale in Koramangala, Sarjapur Road",₹6.40 Cr,,N/A,₹26667 per sqft,Plot Area,2400 sqft,,,,,Transaction,New Property,,,overlooking,Main Road,Ownership,Freehold,,,,,,
3 BHK Apartment for Sale in Sarjapur Road Bangalore,₹2.10 Cr,SJR Blue Waters,8+,₹12500 per sqft,Carpet Area,1530 sqft,Status,Ready to Move,Floor,3 out of 14,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,2
"3 BHK Apartment for Sale in Sarjapur, Sarjapur Road",₹2 Cr,Avalon Park At The Prestige City,10+,₹10724 per sqft,Carpet Area,1398 sqft,Under Construction,Poss. by Feb '25,Floor,29 out of 30,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,2
2 BHK Apartment for Sale in Sarjapur Road Bangalore,₹1.04 Cr,DSR Parkway,14+,₹7999 per sqft,Carpet Area,977 sqft,Status,Ready to Move,Floor,5 out of 14,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,2 Covered,Bathroom,2,Balcony,1
2 BHK Apartment for Sale in Sarjapur Road Bangalore,Call for Price,Sobha Royal Pavilion,1,N/A,Carpet Area,894 sqft,Under Construction,Poss. by May '26,Floor,4 out of 16,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,2,Balcony,1
"2 BHK Apartment for Sale in Doddakannelli, Sarjapur Road",₹1.06 Cr,,8+,₹8760 per sqft,Carpet Area,886 sqft,Under Construction,Poss. by Mar '25,Floor,7 out of 12,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
"2 BHK Apartment for Sale in Sarjapur, Sarjapur Road",₹46.3 Lac,,3+,₹4703 per sqft,Carpet Area,957 sqft,Under Construction,Poss. by Dec '25,Floor,4 out of 5,Transaction,New Property,Furnishing,Unfurnished,overlooking,Main Road,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
