Title,Price,Property Name,Figure Count,Price per Sqft,Carpet Area Label,Carpet Area Value,Status Label,Status Value,Floor Label,Floor Value,Transaction Label,Transaction Value,Furnishing Label,Furnishing Value,Overlooking Label,Overlooking Value,Ownership Label,Ownership Value,Parking Label,Parking Value,Bathroom Label,Bathroom Value,Balcony Label,Balcony Value
"1 BHK Apartment for Sale in Attibele, Hosur Road",₹22 Lac,Artha Citrine,8+,₹4400 per sqft,Super Area,500 sqft,Status,Ready to Move,Floor,1 out of 3,Transaction,Resale,Furnishing,Unfurnished,,,,,,,Bathroom,1,,
"2 BHK Apartment for Sale in Singasandra, Hosur Road",₹58 Lac,Malibu Enclave,2+,N/A,Carpet Area,1200 sqft,Status,Ready to Move,Floor,5 out of 9,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,,,Car Parking,1 Covered,Bathroom,2,Balcony,2
"2 BHK Apartment for Sale in BTM Layout, Hosur Road",₹47 Lac,Vandana Coral,13+,₹5602 per sqft,Carpet Area,755 sqft,Status,Ready to Move,Floor,2 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,Bathroom,2,Balcony,2
"Plot/Land for Sale in Attibele, Hosur Road",₹59.3 Lac,,2+,₹3950 per sqft,Plot Area,1500 sqft,,,,,Transaction,Resale,,,,,Ownership,Freehold,,,,,,
"2 BHK Apartment for Sale in Koramangala, Hosur Road",₹1.20 Cr,Madhuban Brindavan Apartments,12+,₹8615 per sqft,Carpet Area,1250 sqft,Status,Ready to Move,Floor,7 out of 7,Transaction,Resale,Furnishing,Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,Bathroom,2,Balcony,1
"6 BHK House for Sale in BTM Layout, Hosur Road",₹1.48 Cr,,11+,₹6167 per sqft,Carpet Area,2000 sqft,Status,Ready to Move,Floor,Ground out of 4,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,Bathroom,6,Balcony,1
"3 BHK Apartment for Sale in Koramangala, Hosur Road",₹1 Cr,Shanti Dhama,16+,₹8368 per sqft,Carpet Area,1100 sqft,Status,Ready to Move,Floor,1 out of 4,,,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Main Road",,,Car Parking,"1 Covered,",Bathroom,2,Balcony,2
"3 BHK Apartment for Sale in Kudlu Gate, Hosur Road",₹2.50 Cr,Puravankara Purva Westend,12+,₹16567 per sqft,Super Area,1509 sqft,Status,Ready to Move,Floor,5 out of 20,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Pool,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
"2 BHK Villa for Sale in Begur, Hosur Road",₹1 Cr,,3+,₹8333 per sqft,Carpet Area,750 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,2,Balcony,2
"Plot/Land for Sale in Chandapura, Hosur Road",₹1.20 Cr,,1,₹10408 per sqft,Plot Area,1153 sqft,,,,,Transaction,Resale,,,,,,,,,,,,
"3 BHK Apartment for Sale in Koramangala, Hosur Road",₹2.40 Cr,Sipani Phoenix Grande,1,₹11429 per sqft,Carpet Area,2000 sqft,Status,Ready to Move,Floor,1 out of 5,Transaction,New Property,Furnishing,Semi-Furnished,overlooking,"Main Road, Garden/Park",Ownership,Freehold,,,Bathroom,3,Balcony,4
