Title,Price,Property Name,Figure Count,Price per Sqft,Carpet Area Label,Carpet Area Value,Status Label,Status Value,Floor Label,Floor Value,Transaction Label,Transaction Value,Furnishing Label,Furnishing Value,Overlooking Label,Overlooking Value,Ownership Label,Ownership Value,Parking Label,Parking Value,Bathroom Label,Bathroom Value,Balcony Label,Balcony Value
3 BHK Apartment for Sale in Benson Town Bangalore,₹5 Cr,Benson Pearl,3+,₹14286 per sqft,Carpet Area,3500 sqft,Status,Ready to Move,Floor,2 out of 8,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,,,Bathroom,3,Balcony,3
"3 BHK Apartment for Sale in Cambridge Layout, Jogupalya Bangalore",₹3 Cr,Brigade Mayfair,9+,₹15283 per sqft,Carpet Area,1800 sqft,Status,Ready to Move,Floor,4 out of 6,Transaction,New Property,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,,,Bathroom,3,Balcony,3
3 BHK Apartment for Sale in Block 1st Koramangala Bangalore,₹3.79 Cr,,20+,₹20311 per sqft,Carpet Area,1418 sqft,Status,Ready to Move,Floor,16 out of 16,Transaction,Resale,Furnishing,Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,Bathroom,4,Balcony,2
3 BHK Apartment for Sale in Pulikeshi Nagar Bangalore,₹6.50 Cr,Regency Heights,11+,₹19118 per sqft,Super Area,3400 sqft,Status,Ready to Move,Floor,8 out of 25,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,2
4 BHK House for Sale in Nandi Durga Road Extension Bangalore,₹6 Cr,,N/A,₹17143 per sqft,Super Area,3500 sqft,Status,Ready to Move,Floor,1 out of 1,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,,,,,Bathroom,4,,
3 BHK Apartment for Sale in Pulikeshi Nagar Bangalore,₹3.40 Cr,Brigade Legacy,13+,₹15925 per sqft,Super Area,2135 sqft,Status,Ready to Move,Floor,2 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,,,Bathroom,3,Balcony,4
Plot/Land for Sale in Richmond Road Bangalore,Call for Price,,6+,N/A,Plot Area,15000 sqft,,,floors allowed for construction,6,Transaction,Resale,,,overlooking,Main Road,Ownership,Freehold,,,,,,
Plot/Land for Sale in Cunningham Road Bangalore,Call for Price,,N/A,N/A,Plot Area,12500 sqft,,,floors allowed for construction,1,Transaction,Resale,,,overlooking,Main Road,Ownership,Freehold,,,,,,
"3 BHK Apartment for Sale in Cambridge Layout, Jogupalya Bangalore",₹2.20 Cr,Salarpuria Cambridge Residency,3+,₹11579 per sqft,Super Area,1900 sqft,Status,Ready to Move,Floor,1 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,3,,
5 BHK Villa for Sale in Lal Bagh Main Road Bangalore,₹3.05 Cr,,6+,₹16963 per sqft,Super Area,1798 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,4,Balcony,2
