Title,Price,Property Name,Figure Count,Price per Sqft,Carpet Area Label,Carpet Area Value,Status Label,Status Value,Floor Label,Floor Value,Transaction Label,Transaction Value,Furnishing Label,Furnishing Value,Overlooking Label,Overlooking Value,Ownership Label,Ownership Value,Parking Label,Parking Value,Bathroom Label,Bathroom Value,Balcony Label,Balcony Value
4 BHK Apartment for Sale in New International Airport Road Bangalore,Call for Price,Purva Zenium 2,1,N/A,Super Area,2124 sqft,Under Construction,Poss. by Oct '26,Floor,10 out of 15,Transaction,New Property,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,Car Parking,2 Covered,Bathroom,4,Balcony,4
2 BHK Apartment for Sale in New International Airport Road Bangalore,₹1.35 Cr,Purva Zenium 2,7+,₹9926 per sqft,Carpet Area,900 sqft,Status,Ready to Move,Floor,8 out of 13,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
2 BHK Apartment for Sale in New International Airport Road Bangalore,₹1 Cr,Puravankara Purva Zenium,7+,₹9398 per sqft,Carpet Area,750 sqft,Under Construction,Poss. by Dec '26,Floor,4 out of 13,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,2
2 BHK Apartment for Sale in New International Airport Road Bangalore,₹1.39 Cr,Purva Zenium 2,4+,₹10928 per sqft,Carpet Area,870 sqft,Under Construction,Poss. by Mar '26,Floor,1 out of 13,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
2 BHK Apartment for Sale in New International Airport Road Bangalore,₹96 Lac,Godrej Aqua,17+,₹8399 per sqft,Super Area,1143 sqft,Status,Ready to Move,Floor,11 out of 15,Transaction,Resale,Furnishing,Unfurnished,overlooking,Main Road,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
2 BHK Apartment for Sale in New International Airport Road Bangalore,Call for Price,Purva Zenium 2,1,N/A,Super Area,1044 sqft,Under Construction,Poss. by Jun '27,Floor,5 out of 13,Transaction,New Property,Furnishing,Unfurnished,overlooking,Main Road,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
4 BHK Apartment for Sale in New International Airport Road Bangalore,₹2.40 Cr,Purva Zenium 2,8+,₹11305 per sqft,Super Area,2123 sqft,Under Construction,Poss. by Jun '27,Floor,5 out of 13,Transaction,New Property,Furnishing,Unfurnished,overlooking,Main Road,Ownership,Freehold,Car Parking,2 Covered,Bathroom,4,Balcony,2
3 BHK Apartment for Sale in New International Airport Road Bangalore,₹1.38 Cr,Godrej Aqua,12+,₹8278 per sqft,Carpet Area,1190 sqft,Status,Ready to Move,Floor,10 out of 15,Transaction,New Property,Furnishing,Unfurnished,,,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,2
2 BHK Apartment for Sale in New International Airport Road Bangalore,₹1.40 Cr,Puravankara Purva Zenium,10+,₹10980 per sqft,Super Area,1275 sqft,Status,Ready to Move,Floor,5 out of 13,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
2 BHK Apartment for Sale in New International Airport Road Bangalore,₹1.08 Cr,Puravankara Purva Zenium,5+,₹10179 per sqft,Super Area,1061 sqft,Under Construction,Poss. by Dec '26,Floor,3 out of 13,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
3 BHK Apartment for Sale in New International Airport Road Bangalore,₹2.20 Cr,Puravankara Purva Zenium,3+,₹13025 per sqft,Carpet Area,1158 sqft,Status,Ready to Move,Floor,4 out of 18,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,1
3 BHK Apartment for Sale in New International Airport Road Bangalore,₹88 Lac,Mahaveer Northscape,1,₹5740 per sqft,Carpet Area,1380 sqft,Under Construction,Poss. by Sep '24,Floor,2 out of 4,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,2
3 BHK Apartment for Sale in New International Airport Road Bangalore,₹1.70 Cr,Purva Zenium 2,5+,₹9793 per sqft,Carpet Area,1636 sqft,Status,Ready to Move,Floor,5 out of 13,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,Car Parking,2 Covered,Bathroom,3,Balcony,2
3 BHK Apartment for Sale in New International Airport Road Bangalore,₹1.80 Cr,Purva Zenium 2,5+,₹9170 per sqft,Carpet Area,1963 sqft,Status,Ready to Move,Floor,5 out of 13,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,Car Parking,2 Covered,Bathroom,3,Balcony,2
3 BHK Apartment for Sale in New International Airport Road Bangalore,₹1.65 Cr,Godrej Aqua,14+,₹10123 per sqft,Carpet Area,1300 sqft,Status,Ready to Move,Floor,10 out of 20,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,2
Plot/Land for Sale in New International Airport Road Bangalore,₹64.5 Lac,,1,₹4300 per sqft,Plot Area,1500 sqft,,,floors allowed for construction,1,Transaction,New Property,,,overlooking,Garden/Park,Ownership,Freehold,,,,,,
Plot/Land for Sale in New International Airport Road Bangalore,₹21 Lac,,2+,₹156 per sqft,Plot Area,13500 sqft,,,floors allowed for construction,4,Transaction,New Property,,,overlooking,"Garden/Park, Main Road",Ownership,Co-operative Society,,,,,,
Plot/Land for Sale in New International Airport Road Bangalore,₹24 Lac,,N/A,₹178 per sqft,Plot Area,13500 sqft,,,floors allowed for construction,5,Transaction,New Property,,,overlooking,"Garden/Park, Main Road",Ownership,Co-operative Society,,,,,,
Plot/Land for Sale in New International Airport Road Bangalore,₹16.8 Lac,,4+,₹156 per sqft,Plot Area,10800 sqft,,,floors allowed for construction,5,Transaction,New Property,,,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,,,,
Plot/Land for Sale in New International Airport Road Bangalore,₹19.2 Lac,,N/A,₹1600 per sqft,Plot Area,1200 sqft,,,floors allowed for construction,5,Transaction,New Property,,,overlooking,"Garden/Park, Main Road",Ownership,Co-operative Society,,,,,,
2 BHK Apartment for Sale in New International Airport Road Bangalore,₹1.10 Cr,Puravankara Purva Zenium,18+,₹10358 per sqft,Super Area,1062 sqft,Under Construction,Poss. by Oct '26,Floor,10 out of 13,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Pool, Garden/Park, Main Road",Ownership,Freehold,,,Bathroom,2,Balcony,1
3 BHK Apartment for Sale in New International Airport Road Bangalore,₹1.38 Cr,Purva Zenium 2,6+,₹11127 per sqft,Carpet Area,869 sqft,Under Construction,Poss. by Jun '27,Floor,10 out of 13,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,2
4 BHK Apartment for Sale in New International Airport Road Bangalore,₹1.76 Cr,Purva Zenium 2,6+,₹8290 per sqft,Carpet Area,1486 sqft,Under Construction,Poss. by Jun '27,Floor,12 out of 13,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,4,Balcony,3
3 BHK Apartment for Sale in New International Airport Road Bangalore,₹1.45 Cr,,N/A,₹9911 per sqft,Super Area,1463 sqft,Under Construction,Poss. by Jun '27,,,Transaction,New Property,Furnishing,Semi-Furnished,,,,,Car Parking,1 Covered,Bathroom,3,,
2 BHK Apartment for Sale in New International Airport Road Bangalore,₹55.3 Lac,Y V Warrior Central Bay,8+,₹4900 per sqft,Super Area,1129 sqft,Under Construction,Poss. by Oct '25,,,Transaction,New Property,Furnishing,Unfurnished,,,,,Car Parking,1 Covered,Bathroom,2,,
2 BHK Apartment for Sale in New International Airport Road Bangalore,₹55.4 Lac,Y V Warrior Central Bay,8+,₹4900 per sqft,Super Area,1130 sqft,Under Construction,Poss. by Oct '25,,,Transaction,New Property,Furnishing,Unfurnished,,,,,Car Parking,1 Covered,Bathroom,2,,
2 BHK Apartment for Sale in New International Airport Road Bangalore,₹1.35 Cr,,N/A,₹11250 per sqft,Super Area,1200 sqft,Under Construction,Poss. by Jun '27,,,Transaction,New Property,Furnishing,Semi-Furnished,,,,,Car Parking,1 Covered,Bathroom,3,,
2 BHK Apartment for Sale in New International Airport Road Bangalore,₹1.48 Cr,,N/A,₹11255 per sqft,Super Area,1315 sqft,Under Construction,Poss. by Jun '27,,,Transaction,New Property,Furnishing,Semi-Furnished,,,,,Car Parking,1 Covered,Bathroom,3,,
3 BHK Apartment for Sale in New International Airport Road Bangalore,₹1.75 Cr,,N/A,₹9409 per sqft,Super Area,1860 sqft,Under Construction,Poss. by Jun '27,,,Transaction,New Property,Furnishing,Semi-Furnished,,,,,Car Parking,1 Covered,Bathroom,3,,
2 BHK Apartment for Sale in New International Airport Road Bangalore,₹1.02 Cr,Purva Zenium 2,8+,₹9770 per sqft,Super Area,1044 sqft,Under Construction,Poss. by Jun '27,Floor,2 out of 16,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,2
4 BHK Apartment for Sale in New International Airport Road Bangalore,₹2.20 Cr,Purva Zenium 2,8+,₹10363 per sqft,Super Area,2123 sqft,Under Construction,Poss. by Jun '27,Floor,4 out of 16,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,4,Balcony,4
